Time,x,y,z,abs
1.277964696E1,1.078449562E-2,6.933596134E-1,3.384085745E-2,6.942687250E-1
1.278962096E1,-5.100243539E-2,6.305971742E-1,2.157034166E-2,6.330239523E-1
1.279959596E1,-9.788747877E-2,5.578260422E-1,1.199606527E-2,5.664766168E-1
1.280957096E1,-1.013807505E-1,4.794279039E-1,1.691226102E-2,4.903215233E-1
1.281954596E1,-8.384631574E-2,4.493469298E-1,3.731452674E-2,4.586232025E-1
1.282952096E1,-3.540768102E-2,4.923223555E-1,4.441478103E-2,4.955882145E-1
1.283949496E1,4.479017854E-2,5.630254745E-1,3.607780486E-2,5.659553455E-1
1.284946996E1,1.396799386E-1,6.255636811E-1,4.192078114E-2,6.423377276E-1
1.285944496E1,2.064055353E-1,6.859605312E-1,4.209644720E-2,7.175773173E-1
1.286941996E1,2.312480360E-1,7.471429110E-1,4.557666555E-2,7.834382018E-1
1.287939496E1,2.195854783E-1,7.973080277E-1,4.449317977E-2,8.281892999E-1
1.288936996E1,1.845145822E-1,8.327057362E-1,4.700773954E-2,8.541979874E-1
1.289934396E1,1.339760423E-1,8.343303204E-1,3.720062971E-2,8.458371890E-1
1.290931896E1,9.703373164E-2,8.131797910E-1,1.096556429E-2,8.190220761E-1
1.291929396E1,9.461030364E-2,7.929755449E-1,-1.232729480E-2,7.986947393E-1
1.292926896E1,1.343116462E-1,7.705621719E-1,-4.040953144E-2,7.832232181E-1
1.293924396E1,1.753361523E-1,7.290951014E-1,-6.456894428E-2,7.526563503E-1
1.294921796E1,1.868125200E-1,7.156000733E-1,-8.765375614E-2,7.447587284E-1
1.295919296E1,1.615238041E-1,7.085493803E-1,-9.031747282E-2,7.323178337E-1
1.296916796E1,1.036013812E-1,6.875106692E-1,-9.055795521E-2,7.011454270E-1
1.297914296E1,5.016459525E-2,6.822418571E-1,-9.935877472E-2,6.912616033E-1
1.298911796E1,-1.137146726E-2,6.815736890E-1,-1.134985611E-1,6.910527673E-1
1.299909196E1,-2.598914504E-2,6.280868649E-1,-8.342595398E-2,6.341359755E-1
1.300906696E1,7.360021584E-3,5.469523072E-1,-8.345685154E-2,5.533317652E-1
1.301904196E1,7.431798428E-2,5.348153710E-1,-1.421371102E-1,5.583489966E-1
1.302901696E1,1.247699708E-1,5.406921506E-1,-1.827551126E-1,5.842216861E-1
1.303899196E1,1.421452612E-1,4.854826629E-1,-1.976141334E-1,5.430930279E-1
1.304896696E1,1.417369992E-1,4.264222682E-1,-2.134958953E-1,4.974995729E-1
1.305894096E1,1.405767649E-1,3.997090757E-1,-1.987991780E-1,4.680280816E-1
1.306891596E1,1.298106760E-1,3.675319552E-1,-1.662215292E-1,4.237453793E-1
1.307889096E1,8.863413334E-2,3.170277178E-1,-1.473161280E-1,3.606447352E-1
1.308886596E1,2.027877979E-2,2.684245110E-1,-1.397580802E-1,3.033072172E-1
1.309884096E1,-2.397658490E-2,1.977842897E-1,-1.279380769E-1,2.367734221E-1
1.310881496E1,-2.220052294E-2,1.208540872E-1,-1.234626472E-1,1.741884005E-1
1.311878996E1,1.619057544E-2,4.855920002E-2,-1.283583343E-1,1.381882507E-1
1.312876496E1,5.642082170E-2,-1.628983393E-2,-1.419705451E-1,1.536369209E-1
1.313873996E1,8.630616218E-2,-1.046424955E-1,-1.605331153E-1,2.101658550E-1
1.314871496E1,1.209360436E-1,-1.953582764E-1,-1.921307296E-1,2.995072620E-1
1.315868996E1,1.787484586E-1,-2.735882998E-1,-2.228554338E-1,3.955579776E-1
1.316866396E1,2.210431844E-1,-3.535824716E-1,-2.466052473E-1,4.844530953E-1
1.317863896E1,2.364434898E-1,-4.597900808E-1,-2.693475783E-1,5.829756086E-1
1.318861396E1,2.410185337E-1,-5.882295370E-1,-2.876062095E-1,6.977257725E-1
1.319858896E1,2.387340516E-1,-6.903352737E-1,-3.095532358E-1,7.933346982E-1
1.320856396E1,2.262901664E-1,-7.883912325E-1,-3.137112260E-1,8.781700907E-1
1.321853796E1,2.097161412E-1,-8.456785083E-1,-3.388144076E-1,9.348519680E-1
1.322851296E1,2.013317198E-1,-8.784638643E-1,-3.328563869E-1,9.607427317E-1
1.323848796E1,1.958725899E-1,-9.265008569E-1,-3.353119493E-1,1.004591466E0
1.324846296E1,1.942927986E-1,-9.506197572E-1,-3.272084594E-1,1.023959467E0
1.325843796E1,1.875633150E-1,-9.717887640E-1,-3.278890550E-1,1.042623917E0
1.326841196E1,2.067215592E-1,-9.577427506E-1,-3.202777505E-1,1.030816578E0
1.327838696E1,2.342456877E-1,-9.470288754E-1,-3.026606739E-1,1.021439287E0
1.328836196E1,2.578175962E-1,-9.135444164E-1,-2.958485782E-1,9.942633931E-1
1.329833696E1,2.728123665E-1,-9.044543505E-1,-2.764639258E-1,9.843254348E-1
1.330831196E1,2.791243196E-1,-9.182646871E-1,-2.514485717E-1,9.921425328E-1
1.331828596E1,2.950282395E-1,-9.023291469E-1,-2.398893237E-1,9.791764085E-1
1.332826096E1,3.076628149E-1,-8.741403818E-1,-2.443863451E-1,9.583853611E-1
1.333823596E1,3.143584430E-1,-8.902335167E-1,-2.632970810E-1,9.801338163E-1
1.334821096E1,2.982356846E-1,-9.251638651E-1,-2.859193087E-1,1.013223841E0
1.335818596E1,2.786858678E-1,-9.495384097E-1,-3.019782901E-1,1.034639982E0
1.336816096E1,2.565307617E-1,-9.485557079E-1,-3.111597896E-1,1.030721290E0
1.337813496E1,2.272367477E-1,-9.448758960E-1,-3.246640861E-1,1.024613960E0
1.338810996E1,1.971230507E-1,-9.416377544E-1,-3.342903554E-1,1.018473956E0
1.339808496E1,1.711142659E-1,-9.308568239E-1,-3.433846235E-1,1.006820500E0
1.340805996E1,1.412746161E-1,-9.359525442E-1,-3.369381726E-1,1.004735296E0
1.341803496E1,8.472055942E-2,-9.479323030E-1,-3.282620013E-1,1.006731923E0
1.342800896E1,1.406130567E-2,-9.647515416E-1,-3.270465136E-1,1.018775088E0
1.343798396E1,-5.696557090E-2,-9.568530321E-1,-3.254707158E-1,1.012296393E0
1.344795896E1,-9.466900676E-2,-8.915222883E-1,-3.200439811E-1,9.519466168E-1
1.345793396E1,-1.051593199E-1,-8.059757948E-1,-3.223914504E-1,8.744093502E-1
1.346790896E1,-8.564127982E-2,-7.341365218E-1,-3.230737448E-1,8.066396383E-1
1.347788396E1,-5.270638689E-2,-6.514049768E-1,-3.279850781E-1,7.312185846E-1
1.348785796E1,-1.280504465E-2,-5.859825611E-1,-3.418843746E-1,6.785458398E-1
1.349783296E1,4.065203667E-2,-5.211433768E-1,-3.564367294E-1,6.326848737E-1
1.350780796E1,1.020509452E-1,-4.556159675E-1,-3.567970395E-1,5.876260994E-1
1.351778608E1,1.510091275E-1,-4.204836786E-1,-3.487674594E-1,5.667883390E-1
1.352776108E1,1.931802779E-1,-3.969136477E-1,-3.354849219E-1,5.544449444E-1
1.353773508E1,2.272086591E-1,-3.870152831E-1,-3.226715326E-1,5.527400131E-1
1.354771008E1,2.254869193E-1,-3.824623525E-1,-3.116657734E-1,5.424549347E-1
1.355768508E1,2.316555083E-1,-3.262526393E-1,-3.147850633E-1,5.091116726E-1
1.356766008E1,2.441012561E-1,-2.542735338E-1,-3.202754259E-1,4.762528758E-1
1.357763508E1,2.502844632E-1,-1.889941990E-1,-3.058737218E-1,4.380865822E-1
1.358760908E1,2.299413681E-1,-1.716144085E-1,-2.964280248E-1,4.125458906E-1
1.359758408E1,1.815786362E-1,-1.601151377E-1,-2.979601324E-1,3.839113165E-1
1.360755908E1,1.354406923E-1,-1.256719530E-1,-2.891370654E-1,3.431295142E-1
1.361753408E1,1.100361422E-1,-6.302305311E-2,-2.732349634E-1,3.012261659E-1
1.362750908E1,1.056605652E-1,2.192353457E-2,-2.558266819E-1,2.776546192E-1
1.363748408E1,9.657108039E-2,1.147708371E-1,-2.335968167E-1,2.776072610E-1
1.364745808E1,6.123679504E-2,2.035648823E-1,-2.099407464E-1,2.987703522E-1
1.365743308E1,4.892928991E-3,3.029297590E-1,-1.867306083E-1,3.558914157E-1
1.366740808E1,-6.090339273E-2,3.978475034E-1,-1.712272763E-1,4.373907171E-1
1.367738308E1,-1.059902385E-1,4.895299375E-1,-1.552161276E-1,5.243715635E-1
1.368735808E1,-1.294103265E-1,5.473726988E-1,-1.450782716E-1,5.808714220E-1
1.369733208E1,-1.268838644E-1,5.743165016E-1,-1.355690956E-1,6.035875568E-1
1.370730708E1,-1.181066185E-1,6.285209060E-1,-1.358063817E-1,6.537821318E-1
1.371728208E1,-1.313466728E-1,6.977227926E-1,-1.467528343E-1,7.249865090E-1
1.372725708E1,-1.459338665E-1,7.865394354E-1,-1.515576988E-1,8.141932896E-1
1.373723208E1,-1.436903924E-1,8.601297140E-1,-1.658932418E-1,8.876883583E-1
1.374720608E1,-1.226836443E-1,9.069933295E-1,-1.832014024E-1,9.334082334E-1
1.375718108E1,-1.100196540E-1,9.316015840E-1,-1.802656800E-1,9.552390020E-1
1.376715608E1,-1.334584057E-1,9.512746334E-1,-1.633793712E-1,9.743856491E-1
1.377713108E1,-1.484537423E-1,9.626448750E-1,-1.426188946E-1,9.844103911E-1
1.378710608E1,-1.383590400E-1,9.741526842E-1,-1.297518313E-1,9.924475875E-1
1.379708108E1,-1.227544546E-1,9.575239420E-1,-1.179430783E-1,9.725385984E-1
1.380705508E1,-1.099041775E-1,9.241348505E-1,-1.043292657E-1,9.364767727E-1
1.381703008E1,-1.128882915E-1,8.791754246E-1,-9.507996589E-2,8.914782069E-1
1.382700508E1,-1.165128499E-1,8.362894654E-1,-7.873801142E-2,8.480300635E-1
1.383698008E1,-1.140422523E-1,8.068127632E-1,-7.298504561E-2,8.180949132E-1
1.384695508E1,-9.002160281E-2,8.227440715E-1,-8.722310513E-2,8.322376861E-1
1.385692908E1,-5.320339650E-2,8.613048792E-1,-8.832148463E-2,8.674545411E-1
1.386690408E1,-3.334207460E-2,8.640394211E-1,-8.038792759E-2,8.684112125E-1
1.387687908E1,-3.176921234E-2,8.311619163E-1,-7.229697704E-2,8.349049448E-1
1.388685408E1,-3.736690804E-2,8.080264926E-1,-7.581261545E-2,8.124350135E-1
1.389682908E1,-6.729765236E-2,7.977257371E-1,-7.922288775E-2,8.044697580E-1
1.390680308E1,-1.142041758E-1,7.828168273E-1,-6.376829743E-2,7.936694366E-1
1.391677808E1,-1.628684103E-1,8.036274910E-1,-4.348134622E-2,8.211174647E-1
1.392675308E1,-2.041974664E-1,8.362402916E-1,-3.277650103E-2,8.614341122E-1
1.393672808E1,-2.113545686E-1,8.642095327E-1,-3.979329392E-2,8.905685692E-1
1.394670308E1,-2.171506733E-1,8.643482327E-1,-5.853502452E-2,8.931285638E-1
1.395667708E1,-2.253205627E-1,8.470717072E-1,-7.757172734E-2,8.799529567E-1
1.396665208E1,-2.460205257E-1,8.107557893E-1,-1.037444696E-1,8.535888729E-1
1.397662708E1,-3.274346292E-1,7.541105747E-1,-1.293165535E-1,8.322373257E-1
1.398660208E1,-4.437023997E-1,6.883180141E-1,-1.527121514E-1,8.330513245E-1
1.399657708E1,-5.401054621E-1,6.227850318E-1,-1.555635184E-1,8.389130552E-1
1.400655208E1,-6.029355526E-1,6.056649089E-1,-1.464696229E-1,8.670724381E-1
1.401652608E1,-6.274685264E-1,5.974542499E-1,-1.570796520E-1,8.805352630E-1
1.402650108E1,-6.242130995E-1,5.748900771E-1,-1.593095213E-1,8.634350687E-1
1.403647608E1,-5.998598933E-1,5.343977809E-1,-1.468575597E-1,8.166884490E-1
1.404645108E1,-5.727750063E-1,4.587592483E-1,-1.295435578E-1,7.451931220E-1
1.405642608E1,-5.124044418E-1,3.976460099E-1,-1.131252050E-1,6.583904413E-1
1.406640008E1,-4.684199095E-1,3.287335038E-1,-1.136724874E-1,5.834418245E-1
1.407637508E1,-4.335652292E-1,2.698233128E-1,-1.258026212E-1,5.259369996E-1
1.408635008E1,-4.097083807E-1,2.232973576E-1,-1.483433396E-1,4.896206833E-1
1.409632508E1,-3.860548139E-1,1.421068758E-1,-1.448851228E-1,4.361472025E-1
1.410630008E1,-3.351767063E-1,3.748751804E-2,-1.318537444E-1,3.621244929E-1
1.411627408E1,-2.483522892E-1,-5.665908381E-2,-1.252148151E-1,2.838447837E-1
1.412624908E1,-1.717075706E-1,-1.352364570E-1,-1.331254691E-1,2.559194788E-1
1.413622408E1,-8.698266000E-2,-2.199063450E-1,-1.449681520E-1,2.773815942E-1
1.414619908E1,1.473969547E-3,-2.814389467E-1,-1.432807744E-1,3.158155057E-1
1.415617408E1,1.075171083E-1,-3.414394557E-1,-1.561561376E-1,3.905452212E-1
1.416614908E1,2.103212476E-1,-3.921750784E-1,-1.889164895E-1,4.834519204E-1
1.417612308E1,2.631728351E-1,-4.503287375E-1,-2.338244170E-1,5.716028087E-1
1.418609808E1,2.639294267E-1,-5.328686237E-1,-2.567704916E-1,6.477181469E-1
1.419607308E1,2.090482414E-1,-5.891792774E-1,-2.652071118E-1,6.790936609E-1
1.420604808E1,1.426883936E-1,-6.198537946E-1,-2.816691697E-1,6.956408739E-1
1.421602308E1,8.899795264E-2,-6.431750059E-1,-2.988893688E-1,7.147933817E-1
1.422599708E1,6.798934191E-2,-6.761550307E-1,-3.245625198E-1,7.530929594E-1
1.423597208E1,8.128724247E-2,-6.870037913E-1,-3.445394337E-1,7.728449045E-1
1.424594708E1,9.301021695E-2,-6.934372187E-1,-3.728962541E-1,7.928163047E-1
1.425592208E1,8.454759419E-2,-6.882370710E-1,-3.682896197E-1,7.851469962E-1
1.426589708E1,4.682844132E-2,-6.989248991E-1,-3.630940616E-1,7.890033049E-1
1.427587108E1,1.449272782E-2,-6.936781406E-1,-3.684600890E-1,7.855967408E-1
1.428584608E1,6.740532350E-3,-6.593217850E-1,-3.935883641E-1,7.678948179E-1
1.429582108E1,5.866042338E-4,-6.123290062E-1,-4.171253741E-1,7.409053473E-1
1.430579608E1,-6.684358232E-3,-5.824954510E-1,-4.315543771E-1,7.249722832E-1
1.431577108E1,-2.148545720E-2,-5.874906182E-1,-4.383032918E-1,7.332916384E-1
1.432574508E1,-4.455109313E-2,-6.023886204E-1,-4.715121090E-1,7.662770510E-1
1.433572008E1,-6.699090451E-2,-6.310818195E-1,-4.949943721E-1,8.048425142E-1
1.434569508E1,-8.080152422E-2,-6.955322027E-1,-5.077317953E-1,8.649193646E-1
1.435567008E1,-7.285483181E-2,-7.808086872E-1,-5.322315693E-1,9.477554937E-1
1.436564508E1,-5.052183196E-2,-8.593159914E-1,-5.699722767E-1,1.032397610E0
1.437561908E1,-2.604235336E-2,-9.344179630E-1,-5.917754173E-1,1.106351336E0
1.438559408E1,6.609864533E-3,-9.927318692E-1,-6.035979986E-1,1.161848010E0
1.439556908E1,2.213345096E-2,-1.073182344E0,-6.261104345E-1,1.242668303E0
1.440554408E1,3.370968252E-2,-1.130851030E0,-6.431528330E-1,1.301386169E0
1.441551908E1,5.247365683E-2,-1.158689260E0,-6.435229778E-1,1.326437375E0
1.442549408E1,1.020433381E-1,-1.137483239E0,-6.214858890E-1,1.300202166E0
1.443546808E1,1.739112437E-1,-1.082151651E0,-5.956087708E-1,1.247416180E0
1.444544308E1,2.668654323E-1,-1.013646841E0,-5.762907267E-1,1.196163901E0
1.445541808E1,3.672097921E-1,-9.408692718E-1,-5.625754595E-1,1.156100846E0
1.446539308E1,4.525910020E-1,-8.662022352E-1,-5.484279394E-1,1.120677533E0
1.447536808E1,5.190340281E-1,-8.001586795E-1,-5.388780236E-1,1.095463262E0
1.448534208E1,5.556498170E-1,-7.733145356E-1,-5.410439968E-1,1.095212626E0
1.449531708E1,5.756283402E-1,-7.441016436E-1,-5.420200825E-1,1.085735240E0
1.450529208E1,6.046274900E-1,-7.113119960E-1,-5.380530357E-1,1.077515766E0
1.451526350E1,5.944045782E-1,-6.793835163E-1,-5.262162089E-1,1.044883852E0
1.452523850E1,5.582306385E-1,-6.712400913E-1,-5.043034554E-1,1.008219560E0
1.453521250E1,5.488194823E-1,-6.382668018E-1,-5.185640454E-1,9.886839757E-1
1.454518750E1,5.461677909E-1,-5.596220493E-1,-5.310771465E-1,9.452613551E-1
1.455516250E1,5.473424792E-1,-4.588569701E-1,-5.297498107E-1,8.892515788E-1
1.456513750E1,5.293594599E-1,-3.689883351E-1,-5.000718236E-1,8.163612301E-1
1.457511250E1,4.743557572E-1,-2.786000073E-1,-4.702109694E-1,7.236917191E-1
1.458508750E1,3.998972476E-1,-1.837736368E-1,-4.700178802E-1,6.439001211E-1
1.459506150E1,3.154329360E-1,-9.132194519E-2,-4.645606279E-1,5.689061538E-1
1.460503650E1,2.420378327E-1,-1.027822308E-2,-4.507145882E-1,5.116948254E-1
1.461501150E1,1.802446097E-1,7.899169624E-2,-4.404007196E-1,4.823697765E-1
1.462498650E1,1.147894412E-1,1.802754253E-1,-4.410899580E-1,4.901389556E-1
1.463496050E1,5.400417000E-2,2.892345488E-1,-4.275411665E-1,5.190033947E-1
1.464493550E1,6.418814883E-4,3.981898129E-1,-4.059687853E-1,5.686529642E-1
1.465491050E1,-4.091690108E-2,4.814379811E-1,-3.918576539E-1,6.221005894E-1
1.466488550E1,-8.096259087E-2,5.307895541E-1,-3.710301518E-1,6.526529441E-1
1.467486050E1,-8.983325958E-2,5.503376722E-1,-3.516819775E-1,6.592585087E-1
1.468483550E1,-7.602424175E-2,5.868866444E-1,-3.239406347E-1,6.746503935E-1
1.469480950E1,-6.137147173E-2,6.518008113E-1,-3.089548051E-1,7.239225281E-1
1.470478450E1,-5.190233886E-2,7.022058964E-1,-2.941665351E-1,7.630995506E-1
1.471475950E1,-5.960840732E-2,7.360327244E-1,-2.689528465E-1,7.858962827E-1
1.472473450E1,-7.998958230E-2,7.644107938E-1,-2.442879826E-1,8.064730704E-1
1.473470950E1,-9.598468989E-2,8.120373487E-1,-2.240424752E-1,8.478282533E-1
1.474468350E1,-1.034601852E-1,8.629857302E-1,-1.974462718E-1,8.913099408E-1
1.475465850E1,-1.133226007E-1,8.908402324E-1,-1.836378425E-1,9.166030704E-1
1.476463350E1,-1.461215615E-1,8.661822677E-1,-1.797786653E-1,8.966290203E-1
1.477460850E1,-1.690062582E-1,8.146790266E-1,-1.672960818E-1,8.486772123E-1
1.478458350E1,-1.593618840E-1,7.571076155E-1,-1.389853507E-1,7.860821072E-1
1.479455750E1,-1.307126731E-1,7.144054174E-1,-1.164772883E-1,7.355459619E-1
1.480453250E1,-8.336833119E-2,6.899355054E-1,-9.955556691E-2,7.020488524E-1
1.481450750E1,-3.662313893E-2,6.860293150E-1,-8.346622437E-2,6.920578632E-1
1.482448250E1,2.449695254E-3,6.797910929E-1,-5.765432864E-2,6.822359948E-1
1.483445750E1,9.444382973E-3,6.747088432E-1,-3.848541528E-2,6.758715460E-1
1.484443150E1,-1.843065768E-2,6.480497718E-1,-1.636599563E-2,6.485183434E-1
1.485440650E1,-4.840901867E-2,6.187638640E-1,1.082110032E-2,6.207489418E-1
1.486438150E1,-5.600808561E-2,6.065205336E-1,2.730340324E-2,6.097126693E-1
1.487435650E1,-2.822321281E-2,6.186038256E-1,3.411734849E-2,6.201864528E-1
1.488433150E1,2.852715179E-2,6.099536419E-1,3.142196313E-2,6.114283142E-1
1.489430550E1,8.078747988E-2,5.823079944E-1,3.236040846E-2,5.887753504E-1
1.490428050E1,8.827628940E-2,5.994467735E-1,4.094643891E-2,6.072937909E-1
1.491425550E1,6.819711626E-2,6.514911652E-1,4.459701106E-2,6.565671926E-1
1.492423050E1,4.299854860E-2,6.633960009E-1,4.625722766E-2,6.663954233E-1
1.493420550E1,6.114624441E-3,6.713755727E-1,4.154142737E-2,6.726873259E-1
1.494418050E1,-4.701969773E-2,7.126287222E-1,3.839090839E-2,7.152093466E-1
1.495415450E1,-1.014640331E-1,7.837979198E-1,3.907649219E-2,7.913034192E-1
1.496412950E1,-1.411565840E-1,8.459499478E-1,2.689386159E-2,8.580674654E-1
1.497410450E1,-1.531888545E-1,8.626653552E-1,1.033700723E-2,8.762221145E-1
1.498407950E1,-1.337240785E-1,8.392586112E-1,5.975610111E-4,8.498455758E-1
1.499405450E1,-8.131258935E-2,7.694166303E-1,-1.048850268E-2,7.737723805E-1
1.500402850E1,-5.126120895E-2,6.738693118E-1,7.986910641E-3,6.758634120E-1
1.501400350E1,-8.953318000E-2,6.191611290E-1,5.035526305E-2,6.276243674E-1
1.502397850E1,-1.714546680E-1,6.012516022E-1,1.043687016E-1,6.338714524E-1
1.503395350E1,-2.559600472E-1,5.757057071E-1,1.358024031E-1,6.445113650E-1
1.504392850E1,-3.297575712E-1,5.509803891E-1,1.553585231E-1,6.606479514E-1
1.505390250E1,-3.840005994E-1,5.595670342E-1,1.668083966E-1,6.988538955E-1
1.506387750E1,-4.293616712E-1,5.724322200E-1,1.683391780E-1,7.350973881E-1
1.507385250E1,-4.802242815E-1,5.796067715E-1,1.792260259E-1,7.737450087E-1
1.508382750E1,-5.350233912E-1,5.998998284E-1,1.915918887E-1,8.263396911E-1
1.509380250E1,-6.014661193E-1,6.260885000E-1,2.201307863E-1,8.956594585E-1
1.510377650E1,-6.852492094E-1,6.464614272E-1,2.467139214E-1,9.738308965E-1
1.511375150E1,-7.765021920E-1,6.410343647E-1,2.659167945E-1,1.041437685E0
1.512372650E1,-8.607025146E-1,6.362571716E-1,2.751385272E-1,1.105139456E0
1.513370150E1,-9.275256991E-1,6.545559764E-1,2.737841606E-1,1.167777896E0
1.514367650E1,-9.743520617E-1,6.524877548E-1,2.652897239E-1,1.202281518E0
1.515365050E1,-1.000375986E0,6.050922275E-1,2.667581737E-1,1.199186658E0
1.516362550E1,-1.000188470E0,4.956690371E-1,2.762283683E-1,1.149942121E0
1.517360050E1,-9.391874075E-1,3.588215411E-1,2.638018131E-1,1.039431230E0
1.518357550E1,-8.419561982E-1,2.089114040E-1,2.348290384E-1,8.987095703E-1
1.519355050E1,-7.392925024E-1,5.207270756E-2,2.224993408E-1,7.738028997E-1
1.520352450E1,-6.624142528E-1,-7.956787944E-2,2.194681317E-1,7.023460333E-1
1.521349950E1,-5.725358129E-1,-2.183058709E-1,2.059973180E-1,6.464438145E-1
1.522347450E1,-4.648836255E-1,-3.807760179E-1,1.851498336E-1,6.287985543E-1
1.523344950E1,-3.462696970E-1,-5.496907234E-1,1.685617566E-1,6.711748358E-1
1.524342450E1,-2.605870068E-1,-6.840475202E-1,1.489462405E-1,7.470017273E-1
1.525339850E1,-1.745202392E-1,-7.687093019E-1,1.352330446E-1,7.997870224E-1
1.526337350E1,-8.606440574E-2,-8.293423057E-1,1.272491515E-1,8.434501102E-1
1.527334850E1,6.264616735E-3,-8.640717268E-1,1.236492917E-1,8.728965241E-1
1.528332350E1,8.827292919E-2,-8.765981197E-1,1.238453016E-1,8.896932237E-1
1.529329850E1,1.522770524E-1,-8.959029913E-1,1.286872625E-1,9.178185453E-1
1.530327250E1,1.979249716E-1,-9.404579401E-1,1.309102029E-1,9.699344889E-1
1.531324750E1,2.120004147E-1,-9.711158276E-1,1.340306997E-1,1.002982729E0
1.532322250E1,2.016780078E-1,-9.893909693E-1,1.429051608E-1,1.019799193E0
1.533319750E1,1.996673048E-1,-1.001643300E0,1.518754810E-1,1.032580503E0
1.534317250E1,2.099660188E-1,-9.922493100E-1,1.500906348E-1,1.025266610E0
1.535314750E1,2.186725885E-1,-9.758558869E-1,1.528858989E-1,1.011675102E0
1.536312150E1,1.958535612E-1,-9.717218280E-1,1.588689536E-1,1.003912981E0
1.537309650E1,1.615072489E-1,-9.635046721E-1,1.625123173E-1,9.903716968E-1
1.538307150E1,1.328372657E-1,-9.474450350E-1,1.654599011E-1,9.709144207E-1
1.539304650E1,1.209529638E-1,-9.407315254E-1,1.598649770E-1,9.618535404E-1
1.540302150E1,1.256473213E-1,-9.690260291E-1,1.423871815E-1,9.874577479E-1
1.541299550E1,1.135418043E-1,-1.003564596E0,1.416840404E-1,1.019856856E0
1.542297050E1,9.717667848E-2,-9.936892986E-1,1.452534795E-1,1.008940188E0
1.543294550E1,9.327669442E-2,-9.631852508E-1,1.511363536E-1,9.794225678E-1
1.544292050E1,8.993230015E-2,-9.447479248E-1,1.665051877E-1,9.635146276E-1
1.545289550E1,9.078594297E-2,-9.203026891E-1,1.741290987E-1,9.410207596E-1
1.546286950E1,9.456203878E-2,-9.096492529E-1,1.761733294E-1,9.313650114E-1
1.547284450E1,1.217297986E-1,-9.079625010E-1,1.805234700E-1,9.337037916E-1
1.548281950E1,1.648085564E-1,-8.991990685E-1,1.901665181E-1,9.337473586E-1
1.549279450E1,2.099278420E-1,-8.812494278E-1,2.024584264E-1,9.282562509E-1
1.550276950E1,2.495239824E-1,-8.486422300E-1,2.066084296E-1,9.083737642E-1
1.551274408E1,2.846836150E-1,-8.046022058E-1,2.135435939E-1,8.797899389E-1
1.552271908E1,3.164039850E-1,-7.586041093E-1,2.293228209E-1,8.533350061E-1
1.553269408E1,3.561736047E-1,-7.159622908E-1,2.399854809E-1,8.348979995E-1
1.554266908E1,3.936277628E-1,-6.877647042E-1,2.431091070E-1,8.288939268E-1
1.555264408E1,4.310077429E-1,-6.488409638E-1,2.386454642E-1,8.146863988E-1
1.556261808E1,4.581530988E-1,-6.084647775E-1,2.481148541E-1,8.010584424E-1
1.557259308E1,5.074558258E-1,-5.411796570E-1,2.496005595E-1,7.827434290E-1
1.558256808E1,5.560188293E-1,-4.526849389E-1,2.570542395E-1,7.616806907E-1
1.559254308E1,5.930097699E-1,-3.500822484E-1,2.651859224E-1,7.379307158E-1
1.560251808E1,6.116724014E-1,-2.454618365E-1,2.595413625E-1,7.083476256E-1
1.561249208E1,6.146684289E-1,-1.411793083E-1,2.612741590E-1,6.826514929E-1
1.562246708E1,6.004306078E-1,-4.641737789E-2,2.721672952E-1,6.608680083E-1
